id,race,decile_score,score_text,two_year_recid,LB,UB,LB_geo,UB_geo,flag_min,flag_max
9429,Hispanic,3,Low,1,-1.0088858588917,3.3995927957058,-1.14416747009522,2.93886761780749,1,1
6386,Hispanic,3,Low,1,-1.31841618960458,1.75409219820811,-1.36828078685501,1.97786577181696,1,1
6305,African-American,3,Low,0,-1.01274264420383,3.39752939617726,-1.15200828650123,2.93786387786967,1,1
1907,African-American,3,Low,1,-1.49153969103323,1.57038652427845,-1.64243924249893,1.49323470440881,1,1
10370,Caucasian,3,Low,0,-1.92686920473964,0.119883339780428,-2.38508547057585,0.140227712398646,1,1
3979,Caucasian,3,Low,0,-1.9324583370168,-0.64753730776402,-2.04435985117357,-0.743186921646247,1,1
3854,African-American,3,Low,1,-1.48943108257239,1.57040406836629,-1.64080163307527,1.49331182852373,1,1
2125,Caucasian,3,Low,0,0.0851013831101985,1.4972215070528,0.120384235902299,1.59003250466747,1,1
4081,Caucasian,3,Low,0,-1.80609695607815,0.576259627496817,-1.9735876442075,0.64048171329186,1,1
1101,Hispanic,3,Low,0,-1.83795285181317,0.576182935998714,-1.6523521098666,0.640381875628164,1,1
1886,African-American,3,Low,0,-1.48466738768557,1.48849365520902,-1.23182521954655,1.67985208671807,1,1
6110,Caucasian,3,Low,0,-2.05121577637902,0.506223644126919,-2.3195678687505,0.540251567149246,1,1
6402,African-American,3,Low,0,-1.39025180803411,1.46455610530252,-1.43723257249327,1.60125431101043,1,1
3246,Caucasian,3,Low,0,-1.85819690673959,-0.589036803886273,-1.95661507795924,-0.711035597860672,1,1
4825,African-American,3,Low,1,-1.6550948470777,1.39770567151328,-1.97368741270842,1.20921536823431,1,1
4447,African-American,3,Low,1,-1.45397361189511,2.08263256878334,-1.53068610881402,2.28998287400011,1,1
1247,African-American,3,Low,0,-1.7662050804671,1.568026993479,-1.59178728237335,1.49281252300566,1,1
8059,Caucasian,3,Low,0,-1.48241247029444,1.46037038209604,-1.23392184100161,1.68357864299871,1,1
9867,African-American,3,Low,0,0.331327982169494,1.45579193432473,0.51163971943954,1.4684785229413,1,1
546,Hispanic,3,Low,0,-1.54584726966911,0.573314205650442,-1.47745200884969,0.63760173566258,1,1
1562,Hispanic,3,Low,0,-1.8058221967622,0.119798001817634,-1.97319616002127,0.140129794445102,1,1
5266,Caucasian,3,Low,0,-1.85543831224504,1.51371039007648,-1.75935487949639,1.68011378206563,1,1
7711,African-American,3,Low,0,-1.48603215145615,1.39772117871275,-1.68116920013947,1.20944049751155,1,1
10671,African-American,3,Low,1,0.1939713769475,2.11993199280265,0.211949106666158,2.4795371886479,1,1
1833,Asian,3,Low,0,-1.48825373919018,1.39784097001652,-1.6826468427723,1.20941078956636,1,1
3859,Other,3,Low,1,-1.19476806103507,1.40694424321327,-1.16775729077155,1.49991614327465,1,1
4179,African-American,3,Low,1,-1.48632550084202,1.39965361390828,-1.68140438447818,1.21014242129483,1,1
6315,African-American,3,Low,1,0.329647624819265,1.52940639716645,0.509002531294369,1.58686975593473,1,1
2842,African-American,3,Low,1,-1.48632550084202,1.39965361390828,-1.68140438447818,1.21014242129483,1,1
9144,African-American,3,Low,1,-1.67569966010339,-0.400813830937088,-1.69436601984979,-0.494054388209818,1,1
7156,African-American,3,Low,0,0.00731129419238863,1.62578801900536,0.00687859871204307,1.46813958362247,1,1
2294,Caucasian,3,Low,0,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
10818,Caucasian,3,Low,1,0.118260790454146,1.59615892605128,0.163179690161968,1.81869400214876,1,1
1332,Other,3,Low,1,0.329397672800877,1.45942372352099,0.508782976014758,1.57768602178512,1,1
4677,Other,3,Low,0,0.00858525062022239,1.46384318669529,0.0100612605720902,1.44988003840135,1,1
869,Caucasian,3,Low,0,-0.0646957838389127,1.49820516155351,-0.0751037289650794,1.46555469032659,1,1
2429,Caucasian,3,Low,0,-1.54752957772897,0.576207368755776,-1.49655580241845,0.640376875889304,1,1
10462,Caucasian,3,Low,0,-1.85242950909625,-0.448697482585031,-1.91940107103362,-0.590516700697073,1,1
3528,African-American,3,Low,0,-2.05121577637902,0.506223644126919,-2.3195678687505,0.540251567149246,1,1
6271,Caucasian,3,Low,0,-1.80607347453507,0.576341892813548,-1.97357395790837,0.640523273779615,1,1
6508,African-American,3,Low,0,0.118314494593291,1.59776557974752,0.163259933237471,1.82043352984349,1,1
3310,Hispanic,3,Low,0,-2.56780119503254,3.62065940521316,-2.38162420334596,2.74032683489953,1,1
8616,Caucasian,3,Low,0,0.225021684700214,1.51006189507367,0.218779315638235,1.44788853280576,1,1
1303,African-American,3,Low,1,-1.93583183524124,0.576262584869359,-2.02837676494382,0.640538789244812,1,1
7953,Hispanic,3,Low,0,-1.54616823752471,0.576216633400339,-1.47818876157909,0.640405230834052,1,1
5142,African-American,3,Low,0,-1.53942420203787,1.64571407382972,-1.4314446782521,1.79794699626924,1,1
899,African-American,3,Low,0,-2.06529429943159,0.506285988774362,-2.30994223859312,0.540305569430956,1,1
2262,African-American,3,Low,1,-2.06529429943159,0.506285988774362,-2.30994223859312,0.540305569430956,1,1
10296,African-American,3,Low,0,-1.54704639863472,0.575594431651793,-1.47844927875527,0.639834303110539,1,1
1700,African-American,3,Low,1,-2.06699316786576,0.506389184870255,-2.31095607882423,0.540412519053621,1,1
3,African-American,3,Low,1,-1.67646344649627,-0.511775243099294,-1.69383110700468,-0.703179571460458,1,1
464,Caucasian,3,Low,1,-1.32030459961433,1.75153472561074,-1.37038702065932,1.97539031451641,1,1
2658,Caucasian,3,Low,0,-1.19533787428009,1.43877822865778,-1.1583281414802,1.56585078616432,1,1
8619,Caucasian,3,Low,0,-1.80554471556026,0.119933140316723,-1.97335728918412,0.140294159597173,1,1
3582,Hispanic,3,Low,1,-2.12680535553338,-0.489288225191584,-2.45328081754839,-0.582909005487208,1,1
7392,African-American,3,Low,0,-1.85495208201716,1.50152006923136,-1.75915003641302,1.67354106023438,1,1
6693,Caucasian,3,Low,0,-2.06699316786576,0.506389184870255,-2.31095607882423,0.540412519053621,1,1
10422,Caucasian,3,Low,1,-1.63944403003458,3.54724464560096,-1.5765510032514,2.86787866295164,1,1
4385,African-American,3,Low,1,-1.32030459961433,1.75153472561074,-1.37038702065932,1.97539031451641,1,1
838,African-American,3,Low,0,-1.81057038728204,0.576205829707276,-1.88448860534946,0.640451221301771,1,1
7190,Hispanic,3,Low,1,-1.84056366716366,0.57595601826951,-1.65169201252058,0.640137602543228,1,1
6906,Hispanic,3,Low,0,-2.1286115714719,-0.489414408774085,-2.45478461217753,-0.583103996814897,1,1
8456,African-American,3,Low,0,-1.29327559869044,1.40710842495768,-1.29614157491722,1.49956050670649,1,1
1917,Caucasian,3,Low,0,-1.85542684469363,1.48011340501835,-1.7593950359281,1.68695340592782,1,1
8219,African-American,3,Low,1,-1.29279531625256,1.43019018973655,-1.29503072018016,1.53841361531141,1,1
5921,Caucasian,3,Low,1,-1.47249952540222,1.50524160922989,-1.23868656492066,1.62749566380256,1,1
8774,Caucasian,3,Low,0,-1.29316055889642,1.40559206486455,-1.29658664900356,1.49922178838688,1,1
3577,African-American,3,Low,0,0.329481176032458,1.44574005911085,0.508905269645764,1.38472755121048,1,1
7835,African-American,3,Low,1,0.0841306615265749,1.44804389736819,0.119339393129345,1.34239971626378,1,1
408,Caucasian,3,Low,0,-1.7662050804671,1.568026993479,-1.59178728237335,1.49281252300566,1,1
9756,African-American,3,Low,1,-0.00558001370478073,2.1198408363548,-0.00628681098466845,2.47965657814993,1,1
2681,African-American,3,Low,0,-1.66932269735434,0.575354458339443,-1.54974987820106,0.639590068909998,1,1
9458,African-American,3,Low,1,-2.06529429943159,0.506285988774362,-2.30994223859312,0.540305569430956,1,1
2991,African-American,3,Low,1,-1.48475388956582,1.48797745939715,-1.23189608039307,1.67954815405583,1,1
8496,Caucasian,3,Low,1,-2.08139692699393,2.52596023674073,-2.14715272144577,2.20150583733262,1,1
875,African-American,3,Low,0,-2.16938606499133,0.505737256367895,-2.48866013958766,0.539747935772242,1,1
10596,Other,3,Low,0,-1.01874561057569,4.28246198532666,-1.15278022602407,3.60846182420373,1,1
3463,Caucasian,3,Low,0,-1.54704639863472,0.575594431651793,-1.47844927875527,0.639834303110539,1,1
4846,African-American,3,Low,0,0.331464708966186,1.44643620820841,0.51171010949692,1.50374427519776,1,1
5697,African-American,3,Low,0,-1.87843527604838,1.40008022027896,-2.18530972553223,1.21020204264181,1,1
8450,Caucasian,3,Low,1,-1.19487343144752,1.40523629998729,-1.16698851699471,1.50006818108051,1,1
8827,Hispanic,3,Low,0,0.193999957383305,2.11983115160345,0.211992402510575,2.47961582679158,1,1
6642,Caucasian,3,Low,0,-1.19485645733733,1.40513383372911,-1.16701436902518,1.49980327556792,1,1
8394,African-American,3,Low,1,-2.08139692699393,2.52596023674073,-2.14715272144577,2.20150583733262,1,1
2365,Caucasian,3,Low,0,-3.4848506047979,0.0236048885958914,-2.8914330807806,0.0315986638798019,1,1
2740,African-American,3,Low,1,0.32925536758952,1.50142381428288,0.508589274413972,1.59438935715524,1,1
4872,African-American,3,Low,0,-1.36914814979031,1.54771467196926,-1.35930003579883,1.69240399668014,1,1
10095,African-American,3,Low,0,-1.31841618960458,1.75409219820811,-1.36828078685501,1.97786577181696,1,1
3790,Caucasian,3,Low,0,-1.54752957772897,0.576207368755776,-1.49655580241845,0.640376875889304,1,1
2194,African-American,3,Low,0,-1.39643005344034,1.45598276980786,-1.48932250709579,1.64562325817203,1,1
3417,Caucasian,3,Low,0,-1.20324416919785,1.46073837856771,-1.16067506539834,1.56673784766628,1,1
9662,Caucasian,3,Low,0,-1.85519393359154,1.46028149733541,-1.75930909322233,1.68284167827624,1,1
7898,African-American,3,Low,0,-1.19485645733733,1.40513383372911,-1.16701436902518,1.49980327556792,1,1
4991,African-American,3,Low,1,-1.48480647521754,1.48820921640582,-1.23196807156157,1.67954725480166,1,1
1771,Hispanic,3,Low,1,-1.48603215145615,1.39772117871275,-1.68116920013947,1.20944049751155,1,1
1796,African-American,3,Low,1,-1.48632550084202,1.39965361390828,-1.68140438447818,1.21014242129483,1,1
946,African-American,3,Low,1,-1.48211727503718,1.47004063370935,-1.23340328027146,1.63445103617811,1,1
2608,African-American,3,Low,1,-2.00540883501404,0.119885712850929,-2.25946875183892,0.140236280698672,1,1
4450,African-American,3,Low,0,-1.48632550084202,1.39965361390828,-1.68140438447818,1.21014242129483,1,1
2929,Caucasian,3,Low,0,-1.48632550084202,1.39965361390828,-1.68140438447818,1.21014242129483,1,1
2523,African-American,3,Low,0,-1.48480647521754,1.48820921640582,-1.23196807156157,1.67954725480166,1,1
7355,Caucasian,3,Low,0,-1.38991841708502,1.45648636028563,-1.43696032746007,1.6463872441876,1,1
2168,Hispanic,3,Low,0,-1.85834635570276,-0.664183096300594,-1.9569242969937,-0.899879079594904,1,1
9953,African-American,3,Low,1,-2.08160620100316,2.52599066413699,-2.14715729829705,2.20155221700312,1,1
10301,African-American,3,Low,1,-1.93583183524124,0.576262584869359,-2.02837676494382,0.640538789244812,1,1
2393,African-American,3,Low,0,-1.48825373919018,1.39784097001652,-1.6826468427723,1.20941078956636,1,1
3785,Caucasian,3,Low,0,-2.23779943128737,3.63467035467996,-2.44313048125637,2.99040846535559,1,1
6055,African-American,3,Low,1,-2.05121577637902,0.506223644126919,-2.3195678687505,0.540251567149246,1,1
10491,Caucasian,3,Low,0,-1.75212417119336,0.575805987253678,-1.96851233176065,0.640054964873474,1,1
3978,Caucasian,3,Low,0,-1.7662050804671,1.568026993479,-1.59178728237335,1.49281252300566,1,1
7690,Caucasian,3,Low,1,0.0639867266856607,1.59416640332431,0.0602488183223427,1.44647998471982,1,1
4622,Other,3,Low,0,-1.54789168682366,0.575706693178664,-1.4770994370975,0.639939194550567,1,1
10293,Caucasian,3,Low,0,-1.93583183524124,0.576262584869359,-2.02837676494382,0.640538789244812,1,1
33,Other,3,Low,0,-1.85669464887082,-0.614010017655019,-1.9560078890812,-0.760749818384065,1,1
7224,African-American,3,Low,1,-1.93601370969722,0.576283507299319,-2.0284932574613,0.640624155921745,1,1
5934,African-American,3,Low,1,-1.67619766114882,-0.434624638631311,-1.69393821024164,-0.543249654508977,1,1
8768,African-American,3,Low,0,-1.48960057680894,1.56981975525249,-1.64092032128025,1.4928508342106,1,1
573,African-American,3,Low,0,-1.83520748706828,0.575784664292325,-2.01083229180793,0.640013189977012,1,1
1622,African-American,3,Low,0,-1.84405064320881,1.48291188310477,-1.75129357553862,1.66178453643746,1,1
1605,Hispanic,3,Low,0,-1.6550948470777,1.39770567151328,-1.97368741270842,1.20921536823431,1,1
3995,African-American,3,Low,1,-1.93583183524124,0.576262584869359,-2.02837676494382,0.640538789244812,1,1
8864,Hispanic,3,Low,0,-1.85403360182403,-0.329488705665773,-1.88894364749984,-0.396538345733321,1,1
8256,African-American,3,Low,1,0.331753088452775,1.59820421753907,0.510731424392942,1.62904451056419,1,1
6929,Caucasian,3,Low,0,-1.67817831856248,-0.509930759172876,-1.69430274432431,-0.699675799196773,1,1
6249,Caucasian,3,Low,1,-1.19321691471633,1.40506703781066,-1.1672486286516,1.49983205662058,1,1
9245,African-American,3,Low,0,-1.31865817489407,1.75382497115165,-1.36782187568409,1.97764659023741,1,1
1238,Caucasian,3,Low,1,-1.97725350731357,0.576176856961423,-2.21759657342026,0.640361011433314,1,1
518,African-American,3,Low,0,-1.33179164994844,1.53004266086117,-1.35320683153134,1.52984191295397,1,1
1801,African-American,3,Low,0,-2.1695447132371,0.506684404897433,-2.48886970398622,0.540677189354403,1,1
2946,Caucasian,3,Low,0,-1.80620455750365,0.576232276335465,-1.97370823085324,0.640435686442924,1,1
1638,African-American,3,Low,1,0.118326478701958,1.56479116101407,0.111390448476815,1.4331366853485,1,1
762,Caucasian,3,Low,1,-1.83395658020396,0.575804842863997,-2.01123507352125,0.640068978454048,1,1
8605,African-American,3,Low,0,0.329812735941509,1.44760337966456,0.509404031570437,1.35425697405475,1,1
6354,Caucasian,3,Low,1,-1.53972426735697,1.60327363040437,-1.43177252847893,1.90685435243921,1,1
3647,African-American,3,Low,0,-1.48603215145615,1.39772117871275,-1.68116920013947,1.20944049751155,1,1
8590,Hispanic,3,Low,0,-2.14425488601963,0.119929952179768,-2.46194310715798,0.140285275917644,1,1
5318,Hispanic,3,Low,1,-1.48422628318279,1.54133065514334,-1.23154329164596,1.67427950133519,1,1
8216,African-American,3,Low,0,-1.32030459961433,1.75153472561074,-1.37038702065932,1.97539031451641,1,1
2069,African-American,3,Low,0,-1.48632550084202,1.39965361390828,-1.68140438447818,1.21014242129483,1,1
6977,Asian,3,Low,1,-0.0884750401888404,1.6658404531448,-0.0985500858614256,1.72504712420792,1,1
4748,African-American,3,Low,0,-2.12816647338994,-0.491090379777446,-2.45437364380349,-0.586966502310698,1,1
8668,Caucasian,3,Low,0,-2.1440554480059,0.119874997684156,-2.4617439122743,0.140223926396701,1,1
9167,African-American,3,Low,0,-1.67619766114882,-0.434624638631311,-1.69393821024164,-0.543249654508977,1,1
5123,African-American,3,Low,1,-1.19481260187056,1.42235945606056,-1.1668638063332,1.55837612263745,1,1
1486,Hispanic,3,Low,0,-1.8058221967622,0.119798001817634,-1.97319616002127,0.140129794445102,1,1
6604,African-American,3,Low,1,-1.19321691471633,1.40506703781066,-1.1672486286516,1.49983205662058,1,1
3882,Caucasian,3,Low,0,-1.48632550084202,1.39965361390828,-1.68140438447818,1.21014242129483,1,1
8842,Caucasian,3,Low,0,-1.81455119060114,0.575819053015937,-1.66731035857717,0.64001511566617,1,1
4282,Hispanic,3,Low,0,-1.65272592155381,1.39776379225639,-1.96555629920738,1.20920826295029,1,1
293,African-American,3,Low,1,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
3371,African-American,3,Low,0,-2.08160082816839,2.52651095831075,-2.147267914935,2.20169033476074,1,1
5260,African-American,3,Low,0,-2.00507930262014,0.119467929156359,-2.259149479037,0.139741403349591,1,1
4793,Caucasian,3,Low,1,0.0837120137969869,1.5218581863683,0.118550685458368,1.60813888052195,1,1
3925,African-American,3,Low,1,-2.07910587714947,2.52650540866503,-2.14578211852639,2.20174407567776,1,1
2516,African-American,3,Low,0,-1.49153969103323,1.57038652427845,-1.64243924249893,1.49323470440881,1,1
6820,African-American,3,Low,0,-1.80620455750365,0.576232276335465,-1.97370823085324,0.640435686442924,1,1
6989,Caucasian,3,Low,1,-1.67646306601453,-0.488468809096284,-1.69377645197171,-0.651239491655318,1,1
8157,Caucasian,3,Low,0,-1.67619766114882,-0.434624638631311,-1.69393821024164,-0.543249654508977,1,1
3884,Caucasian,3,Low,1,-3.53750081168462,-0.397908061669325,-3.28941240673571,-0.47375220726159,1,1
4495,African-American,3,Low,0,-1.48943108257239,1.57040406836629,-1.64080163307527,1.49331182852373,1,1
2263,Native American,3,Low,0,-1.31841618960458,1.75409219820811,-1.36828078685501,1.97786577181696,1,1
6498,Caucasian,3,Low,0,-1.36905509087034,1.75183160956076,-1.36028701765063,1.97658941820188,1,1
4978,African-American,3,Low,0,-1.93601370969722,0.576283507299319,-2.0284932574613,0.640624155921745,1,1
10918,Caucasian,3,Low,0,-1.19533787428009,1.43877822865778,-1.1583281414802,1.56585078616432,1,1
1220,African-American,3,Low,0,-1.67819175237344,-0.510092679383075,-1.69422123763034,-0.699911760423839,1,1
7465,Caucasian,3,Low,0,-1.48632550084202,1.39965361390828,-1.68140438447818,1.21014242129483,1,1
7163,African-American,3,Low,1,-0.567653579069386,5.6205924442166,-0.526527149246931,4.25392134143244,1,1
3511,Caucasian,3,Low,0,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
2592,Caucasian,3,Low,1,-2.00507930262014,0.119467929156359,-2.259149479037,0.139741403349591,1,1
6203,African-American,3,Low,0,-1.93570370831761,0.576191981365273,-2.02831988098324,0.640459604965581,1,1
50,Other,3,Low,1,-1.48455812859068,1.59658465866474,-1.2317836275631,1.67776163925046,1,1
5914,African-American,3,Low,0,-1.319405802411,1.7540748490627,-1.3692927275264,1.97782312741036,1,1
2829,Hispanic,3,Low,0,-2.2317118503487,1.55936323063731,-2.07097685985523,1.25811652990751,1,1
24,Caucasian,3,Low,1,0.32925536758952,1.50142381428288,0.508589274413972,1.59438935715524,1,1
9815,African-American,3,Low,1,-1.3691479682852,1.49681051631855,-1.3593761290531,1.68560467143482,1,1
9030,Hispanic,3,Low,0,-2.08139692699393,2.52596023674073,-2.14715272144577,2.20150583733262,1,1
8407,Caucasian,3,Low,1,-1.67619766114882,-0.434624638631311,-1.69393821024164,-0.543249654508977,1,1
10786,Caucasian,3,Low,0,-1.85533124869035,1.52096292228674,-1.75949131405666,1.64785721483235,1,1
10269,Caucasian,3,Low,0,-1.80554471556026,0.119933140316723,-1.97335728918412,0.140294159597173,1,1
5964,African-American,3,Low,0,-1.7662050804671,1.568026993479,-1.59178728237335,1.49281252300566,1,1
7867,African-American,3,Low,0,-1.19236380936538,1.40738613692765,-1.16573979237655,1.49979473067513,1,1
6345,African-American,3,Low,0,-1.48603215145615,1.39772117871275,-1.68116920013947,1.20944049751155,1,1
5173,African-American,3,Low,1,-2.1440509467613,0.119573634261569,-2.46178478960475,0.139889520229725,1,1
3897,Caucasian,3,Low,1,-1.67782312687981,-0.465544701884445,-1.69416841329826,-0.607258852400026,1,1
6748,Other,3,Low,0,-2.06529429943159,0.506285988774362,-2.30994223859312,0.540305569430956,1,1
4603,African-American,3,Low,0,-1.19476806103507,1.40694424321327,-1.16775729077155,1.49991614327465,1,1
10623,Other,3,Low,1,-1.48475388956582,1.48797745939715,-1.23189608039307,1.67954815405583,1,1
5051,Caucasian,3,Low,0,-1.74212443039566,5.6185281520745,-1.70235459543693,4.25340165529055,1,1
3552,Caucasian,3,Low,0,-1.88592352327087,-0.531895613076992,-1.87265118581776,-0.614850039908581,1,1
384,African-American,3,Low,0,-1.75212417119336,0.575805987253678,-1.96851233176065,0.640054964873474,1,1
4275,Caucasian,3,Low,0,-3.48445482739804,0.0237345662444512,-2.89110102537387,0.0317730861199778,1,1
37,African-American,3,Low,1,0.1939713769475,2.11993199280265,0.211949106666158,2.4795371886479,1,1
461,Hispanic,3,Low,0,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
2879,Caucasian,3,Low,0,-1.88592352327087,-0.531895613076992,-1.87265118581776,-0.614850039908581,1,1
5487,African-American,3,Low,0,-1.67646344649627,-0.511775243099294,-1.69383110700468,-0.703179571460458,1,1
1508,African-American,3,Low,0,-1.87843527604838,1.40008022027896,-2.18530972553223,1.21020204264181,1,1
7257,Caucasian,3,Low,1,-1.93601370969722,0.576283507299319,-2.0284932574613,0.640624155921745,1,1
2926,African-American,3,Low,1,-1.93569911517015,0.505676397497994,-2.02835144623866,0.539729736500961,1,1
9920,Caucasian,3,Low,1,-3.56811401391365,-0.482393725661123,-3.37049826650172,-0.559248565510602,1,1
2678,African-American,3,Low,0,-1.65272592155381,1.39776379225639,-1.96555629920738,1.20920826295029,1,1
6478,Hispanic,3,Low,1,0.0878835969910121,1.59617578877427,0.104006986419802,1.81806971477936,1,1
3410,African-American,3,Low,0,-1.71672349941015,0.575790088917013,-1.59307286532093,0.640012113002086,1,1
815,Caucasian,3,Low,1,-1.48632550084202,1.39965361390828,-1.68140438447818,1.21014242129483,1,1
9777,African-American,3,Low,1,-1.67819175237344,-0.510092679383075,-1.69422123763034,-0.699911760423839,1,1
7881,African-American,3,Low,0,-2.06699316786576,0.506389184870255,-2.31095607882423,0.540412519053621,1,1
5675,Caucasian,3,Low,1,-0.195481126782055,1.57094062352973,-0.215472409838853,1.49326632999536,1,1
10071,Hispanic,3,Low,0,-1.97524351857852,0.575797165419622,-2.21348201386642,0.639980766877789,1,1
87,African-American,3,Low,0,0.331464708966186,1.44643620820841,0.51171010949692,1.50374427519776,1,1
9459,Other,3,Low,0,-2.06529429943159,0.506285988774362,-2.30994223859312,0.540305569430956,1,1
7862,Hispanic,3,Low,1,-1.48603215145615,1.39772117871275,-1.68116920013947,1.20944049751155,1,1
1927,African-American,3,Low,1,0.32925536758952,1.50142381428288,0.508589274413972,1.59438935715524,1,1
2583,Caucasian,3,Low,0,0.118314494593291,1.59776557974752,0.163259933237471,1.82043352984349,1,1
5281,Hispanic,3,Low,0,-1.65272592155381,1.39776379225639,-1.96555629920738,1.20920826295029,1,1
6043,Caucasian,3,Low,0,-1.85543831224504,1.51371039007648,-1.75935487949639,1.68011378206563,1,1
8679,African-American,3,Low,0,-1.319405802411,1.7540748490627,-1.3692927275264,1.97782312741036,1,1
2718,African-American,3,Low,1,-1.85312706293808,-0.46504055933743,-1.9201559062908,-0.635712886218547,1,1
1334,African-American,3,Low,0,-1.54752957772897,0.576207368755776,-1.49655580241845,0.640376875889304,1,1
4135,African-American,3,Low,1,0.193872764309827,2.11981582679448,0.211851316919358,2.47958226090338,1,1
1611,African-American,3,Low,0,0.0639867266856607,1.59416640332431,0.0602488183223427,1.44647998471982,1,1
2478,African-American,3,Low,0,-1.93532813450829,0.506225379397799,-2.02816937310058,0.540234403673201,1,1
9244,African-American,3,Low,1,-2.2317118503487,1.55936323063731,-2.07097685985523,1.25811652990751,1,1
8365,African-American,3,Low,0,-2.06529429943159,0.506285988774362,-2.30994223859312,0.540305569430956,1,1
5222,African-American,3,Low,1,-1.48825373919018,1.39784097001652,-1.6826468427723,1.20941078956636,1,1
9033,Other,3,Low,0,-1.93583183524124,0.576262584869359,-2.02837676494382,0.640538789244812,1,1
5444,Caucasian,3,Low,1,-1.83846686910501,0.576407856171006,-1.65635474206241,0.640599265323289,1,1
291,Caucasian,3,Low,0,-1.28631204151226,1.47952660564212,-1.30762946499566,1.52306796179972,1,1
6154,African-American,3,Low,0,-1.75335739531459,0.576270474717753,-1.97097727025343,0.64048343667561,1,1
8390,Caucasian,3,Low,0,-1.67608336392104,-0.511650543899305,-1.69349568715578,-0.701519935440151,1,1
4430,Hispanic,3,Low,1,-1.45470230943965,2.08043893597798,-1.53148081822992,2.28811475764202,1,1
5801,Caucasian,3,Low,1,-1.48422628318279,1.54133065514334,-1.23154329164596,1.67427950133519,1,1
3345,Caucasian,3,Low,0,-1.36922659359392,1.49860817301658,-1.35944818892018,1.68820882800753,1,1
7806,Caucasian,3,Low,0,-1.29289000973388,1.40539652783024,-1.29571031983908,1.49894063902147,1,1
6991,African-American,3,Low,1,-1.19533787428009,1.43877822865778,-1.1583281414802,1.56585078616432,1,1
944,African-American,3,Low,0,0.331753088452775,1.59820421753907,0.510731424392942,1.62904451056419,1,1
8164,African-American,3,Low,0,0.0814297807918289,1.5472846897889,0.100258582309697,1.62871363819435,1,1
9039,African-American,3,Low,0,-1.48825373919018,1.39784097001652,-1.6826468427723,1.20941078956636,1,1
7240,African-American,3,Low,0,0.0851774090905796,1.45810806665571,0.120521366033567,1.57216621138078,1,1
2405,African-American,3,Low,0,-2.05121577637902,0.506223644126919,-2.3195678687505,0.540251567149246,1,1
5749,Asian,3,Low,0,0.0814297807918289,1.5472846897889,0.100258582309697,1.62871363819435,1,1
7243,African-American,3,Low,1,-1.32055030583145,1.75401256188211,-1.37063813063112,1.9777599313325,1,1
3335,Hispanic,3,Low,1,-2.12849776902446,-0.486222623130265,-2.45468670481717,-0.574268934117473,1,1
4697,African-American,3,Low,0,-2.06529429943159,0.506285988774362,-2.30994223859312,0.540305569430956,1,1
4323,African-American,3,Low,1,-1.93344429072154,0.576032659074578,-2.02909495315543,0.640282513100253,1,1
2029,African-American,3,Low,0,-1.24765708253509,1.4367146240428,-1.2676520594259,1.50948879308722,1,1
5700,Caucasian,3,Low,1,-0.0492737392101568,2.50617942474295,-0.0557758984399584,2.67471451995667,1,1
853,African-American,3,Low,0,-1.85545297692336,1.47483141623245,-1.75958038339643,1.6126233772973,1,1
5725,African-American,3,Low,1,-1.01858239503118,4.28254021016628,-1.15254597286328,3.60841716789963,1,1
1399,Caucasian,3,Low,0,-1.20324416919785,1.46073837856771,-1.16067506539834,1.56673784766628,1,1
5655,Caucasian,3,Low,0,-2.1440554480059,0.119874997684156,-2.4617439122743,0.140223926396701,1,1
2045,Caucasian,3,Low,0,-2.0816189428446,2.52647806175005,-2.14725173180082,2.2017263322184,1,1
8748,Caucasian,3,Low,1,-3.48266882784292,0.0211130966667156,-2.89533134230866,0.0282692892993332,1,1
9624,African-American,3,Low,0,-1.85699272743915,-0.662463753336734,-1.957333409774,-0.904697283686043,1,1
5963,Caucasian,3,Low,1,-1.48943108257239,1.57040406836629,-1.64080163307527,1.49331182852373,1,1
3856,African-American,3,Low,0,-1.47522840179368,9.47560702497953,-1.43330374068419,6.18665234228043,1,1
9592,Caucasian,3,Low,0,-1.80620455750365,0.576232276335465,-1.97370823085324,0.640435686442924,1,1
1361,African-American,3,Low,1,-0.00542301368544468,2.11970115545952,-0.00610988446747221,2.47942289322649,1,1
8484,Caucasian,3,Low,1,-1.6550948470777,1.39770567151328,-1.97368741270842,1.20921536823431,1,1
5795,Caucasian,3,Low,0,-2.16938606499133,0.505737256367895,-2.48866013958766,0.539747935772242,1,1
5211,Hispanic,3,Low,0,-1.67569966010339,-0.400813830937088,-1.69436601984979,-0.494054388209818,1,1
1596,African-American,3,Low,1,-1.80607347453507,0.576341892813548,-1.97357395790837,0.640523273779615,1,1
440,African-American,3,Low,1,0.329831579635845,1.4460321630702,0.509459925934625,1.41659627338283,1,1
3445,Caucasian,3,Low,0,-1.83520748706828,0.575784664292325,-2.01083229180793,0.640013189977012,1,1
6824,Hispanic,3,Low,0,0.172766754541429,1.5362156722353,0.165035538233613,1.41978016078991,1,1
3056,African-American,3,Low,0,-1.8058221967622,0.119798001817634,-1.97319616002127,0.140129794445102,1,1
